1.031,32.80311,32.660873,1.939279,1.82391,749.968364
2.058,32.790631,32.656035,1.940056,1.823289,750.161649
3.102,32.790994,32.685298,1.944392,1.822612,750.156013
4.132,32.797953,32.678727,1.948485,1.823932,750.04823
5.165,32.793247,32.671316,1.938847,1.823233,750.121127
6.197,32.78731,32.666944,1.93644,1.822135,750.213092
7.227,32.799454,32.670455,1.943805,1.821548,750.024978
8.258,32.799713,32.679299,1.937039,1.820893,750.020971
9.289,32.80579,32.651616,1.936784,1.82055,749.92687
10.318,32.796213,32.683494,1.948141,1.822535,750.075173
11.348,32.801202,32.662339,1.947953,1.821714,749.99792
12.379,32.808888,32.654553,1.936462,1.821381,749.878916
13.409,32.802134,32.672357,1.94721,1.821803,749.983479
14.441,32.804284,32.664781,1.945402,1.821437,749.950195
15.472,32.796311,32.67636,1.936662,1.820417,750.073665
16.503,32.811068,32.665386,1.945834,1.822113,749.845165
17.533,32.814321,32.658344,1.943283,1.821015,749.794801
18.567,32.82068,32.67994,1.947132,1.822202,749.696393
19.6,32.804747,32.668279,1.948762,1.823011,749.943015
20.631,32.81054,32.683668,1.951491,1.823,749.853334
21.702,32.798353,32.671006,1.944814,1.823643,750.04204
22.734,32.798632,32.667039,1.948696,1.823965,750.037715
23.793,32.79896,32.68048,1.949838,1.824298,750.032636
24.822,32.816666,32.671777,1.940023,1.823211,749.75852
25.856,32.802221,32.678551,1.939479,1.823034,749.98213
26.886,32.813322,32.680806,1.945357,1.821725,749.810267
27.915,32.805457,32.689711,1.950481,1.824087,749.932027
28.945,32.8126,32.676236,1.950548,1.825528,749.821449
29.976,32.818866,32.682546,1.950104,1.825783,749.724462
31.009,32.808442,32.694713,1.939512,1.824586,749.885817
32.04,32.807591,32.682889,1.946954,1.824087,749.898985
33.069,32.812912,32.690159,1.944137,1.822912,749.816611
34.104,32.82056,32.675411,1.949838,1.823998,749.698257
35.136,32.829042,32.666954,1.946988,1.822069,749.567018
36.169,32.796259,32.708917,1.946899,1.82239,750.074459
37.198,32.797868,32.679127,1.94732,1.82402,750.049539
38.229,32.825317,32.69489,1.941187,1.822767,749.624645
39.263,32.81654,32.690293,1.945113,1.823156,749.760463
40.295,32.797484,32.6992,1.945391,1.823411,750.055491
41.326,32.808724,32.700533,1.946023,1.822878,749.881454
42.358,32.821756,32.691792,1.948086,1.824386,749.679743
43.387,32.812305,32.696043,1.950115,1.823699,749.82601
44.419,32.818433,32.697809,1.944403,1.823577,749.731162
45.452,32.814462,32.694992,1.961772,1.827103,749.79262
46.484,32.810714,32.690651,1.981847,1.835907,749.850638
47.547,32.810668,32.699741,1.980771,1.844279,749.851351
48.576,32.826672,32.689139,2.003264,1.855689,749.603678
49.609,32.832782,32.693685,2.05375,1.873908,749.509161
50.641,32.830564,32.693047,2.069965,1.897238,749.543478
51.672,32.80298,32.694103,2.083374,1.923606,749.970387
52.702,32.818828,32.69161,2.090173,1.945894,749.725057
53.733,32.805529,32.706088,2.089352,1.956273,749.930916
54.765,32.82428,32.698354,2.081056,1.958735,749.640698
55.797,32.822622,32.701381,2.087012,1.960642,749.666345
56.827,32.8211,32.68793,2.085781,1.960321,749.689892
57.859,32.827933,32.699461,2.061026,1.956506,749.584178
58.887,32.836351,32.701952,2.055181,1.951062,749.453968
59.92,32.83787,32.71517,2.062457,1.94544,749.430475
60.948,32.81821,32.710631,2.059351,1.938676,749.734612
61.981,32.82866,32.705791,2.054149,1.935704,749.572923
63.013,32.842958,32.695987,2.054815,1.933708,749.351803
64.042,32.847146,32.703497,2.038932,1.930415,749.287048
65.074,32.850769,32.697304,2.034762,1.925724,749.231054
66.103,32.86015,32.713832,2.028285,1.919881,749.086078
67.133,32.855185,32.71281,2.022917,1.913749,749.162796
68.164,32.846929,32.712382,2.012869,1.90816,749.290414
69.214,32.853044,32.711369,2.014133,1.90235,749.195894
70.247,32.861641,32.711159,2.00933,1.897426,749.063042
71.278,32.851035,32.709194,2.012935,1.893423,749.226936
72.31,32.854227,32.709571,2.009719,1.891483,749.177603
73.339,32.849385,32.727069,2.014987,1.890053,749.252437
74.372,32.862893,32.726411,2.007001,1.889476,749.043688
75.403,32.872528,32.738469,2.001145,1.887735,748.894864
76.433,32.86525,32.730854,2.014199,1.888046,749.007278
77.463,32.869128,32.72636,2.016074,1.887025,748.947367
78.497,32.855977,32.745741,2.008133,1.887225,749.150563
79.529,32.868667,32.748837,2.007523,1.888223,748.95449
80.562,32.856768,32.74241,2.003951,1.889254,749.13833
81.594,32.871739,32.73911,2.00648,1.8885,748.90705
82.625,32.864335,32.738836,2.015442,1.889653,749.021406
83.655,32.855072,32.749902,2.00648,1.887835,749.164538
84.688,32.834599,32.738462,2.010728,1.887402,749.481068
85.719,32.851191,32.747315,2.010173,1.888256,749.224521
86.75,32.864802,32.746856,2.016706,1.889376,749.014204
87.78,32.872884,32.749846,2.010029,1.888012,748.889365
88.814,32.861382,32.735397,2.014588,1.88901,749.06704
89.844,32.854873,32.734439,2.009308,1.887935,749.167626
90.877,32.844756,32.753515,2.004029,1.887879,749.323999
91.909,32.852885,32.751186,2.013711,1.887292,749.198349
92.94,32.837084,32.741872,2.010573,1.887369,749.442637
93.972,32.861451,32.740258,2.012392,1.887081,749.065971
95.003,32.839218,32.738124,1.997807,1.88402,749.409637
96.035,32.84003,32.739289,1.924939,1.870382,749.397079
97.066,32.83809,32.747463,1.829633,1.833446,749.427068
98.099,32.862179,32.732517,1.788219,1.779023,749.05473
99.13,32.846616,32.734728,1.763143,1.717792,749.295246
100.16,32.871201,32.724815,1.773091,1.672363,748.915358
101.189,32.860198,32.724881,1.829389,1.660099,749.085326
102.22,32.862637,32.727818,1.882238,1.680324,749.047646
103.252,32.846429,32.731379,1.925915,1.717726,749.298137
104.283,32.852372,32.74303,1.956171,1.764475,749.206268
105.314,32.847684,32.722183,1.988978,1.808829,749.278732
106.344,32.843381,32.742848,2.008554,1.84317,749.345268
107.377,32.872722,32.74302,2.038367,1.869639,748.891857
108.411,32.848343,32.749264,2.060726,1.897105,749.268554
109.443,32.859765,32.757038,2.049857,1.914059,749.092015
110.474,32.865158,32.745016,2.033054,1.919936,749.008703
111.504,32.844628,32.752765,2.026511,1.917519,749.325979
112.534,32.846806,32.743417,2.015663,1.909502,749.292315
113.565,32.839448,32.734505,2.020433,1.902716,749.406071
114.597,32.847095,32.732889,2.014621,1.898846,749.28784
115.629,32.842776,32.743615,2.025257,1.89746,749.354616
116.66,32.846475,32.729445,2.025501,1.897593,749.297424
117.693,32.854573,32.734505,2.023072,1.897404,749.172258
118.724,32.848253,32.730344,2.022629,1.897571,749.26994
119.756,32.843942,32.72906,2.019301,1.898058,749.336594
120.792,32.863718,32.750333,2.023538,1.900043,749.030944
121.823,32.862647,32.709806,2.022995,1.897249,749.047487
122.855,32.87055,32.729268,2.016795,1.898169,748.925408
123.888,32.871903,32.725678,2.025889,1.898291,748.904517
124.918,32.886086,32.733137,2.022107,1.899223,748.685514
125.948,32.874285,32.733101,2.017815,1.897659,748.867725
126.978,32.868626,32.735072,2.025357,1.897548,748.955123
128.01,32.885051,32.724294,2.024625,1.897948,748.701489
129.042,32.886965,32.735694,2.013623,1.897227,748.671951
130.072,32.864835,32.725478,2.016318,1.898458,749.013689
131.104,32.877472,32.732778,2.017183,1.896628,748.818515
132.134,32.878901,32.728568,2.01461,1.897094,748.796444
133.166,32.864707,32.736791,2.019656,1.896373,749.015668
134.199,32.886376,32.737421,2.023283,1.897482,748.681046
135.23,32.874182,32.74745,2.019135,1.898103,748.869307
136.262,32.877992,32.738677,2.022085,1.897149,748.810486
137.292,32.871465,32.751168,2.013944,1.896894,748.911283
138.324,32.873153,32.747225,2.01756,1.895652,748.885211
139.355,32.872512,32.747143,2.024802,1.895608,748.895101
140.385,32.874377,32.753333,2.021797,1.895741,748.866301
141.415,32.875143,32.770644,2.021398,1.897271,748.854473
142.448,32.870212,32.767182,2.01969,1.895475,748.93063
143.482,32.879055,32.755293,2.013889,1.897016,748.794071
144.511,32.894578,32.755504,2.018037,1.896318,748.554455
145.542,32.888607,32.748775,2.018569,1.89634,748.646607
146.573,32.894818,32.746159,2.022462,1.896018,748.55074
147.603,32.885323,32.758606,2.024658,1.897072,748.697298
148.633,32.885848,32.756295,2.014443,1.896905,748.689191
149.665,32.87657,32.763131,2.014288,1.897216,748.832439
150.697,32.872054,32.768425,2.017127,1.896406,748.902183
151.727,32.894962,32.761699,2.025412,1.897648,748.548526
152.76,32.884265,32.751053,2.016651,1.89818,748.713629
153.792,32.881591,32.763136,2.020943,1.897415,748.754916
154.823,32.910976,32.756129,2.013135,1.897094,748.301476
155.856,32.890991,32.761612,2.013434,1.896717,748.609799
156.887,32.872092,32.771645,2.017161,1.896362,748.90159
157.919,32.899268,32.755698,2.016218,1.89573,748.482085
158.95,32.896273,32.758317,2.015708,1.896672,748.528288
159.979,32.893453,32.760405,2.02254,1.897548,748.571809
161.013,32.895792,32.773447,2.015819,1.897382,748.535719
162.046,32.883038,32.762906,2.026987,1.897449,748.732571
163.076,32.895215,32.763321,2.021686,1.898136,748.544613
164.105,32.895192,32.772217,2.025568,1.899245,748.544969
165.135,32.875678,32.775243,2.016839,1.8996,748.846205
166.17,32.878691,32.765676,2.017604,1.899167,748.799687
167.201,32.8773,32.770213,2.016506,1.898125,748.821165
168.23,32.898932,32.773644,2.016495,1.899278,748.487263
169.263,32.901371,32.786867,2.027132,1.898635,748.44964
170.295,32.871954,32.760052,2.018336,1.899644,748.903726
171.329,32.895454,32.77915,2.027775,1.900376,748.540937
172.36,32.905743,32.774651,2.028019,1.900764,748.382188
173.39,32.892905,32.760451,2.020122,1.899866,748.580268
174.423,32.890261,32.770295,2.026721,1.900698,748.621066
175.456,32.916409,32.767313,2.027697,1.900498,748.217699
176.488,32.884882,32.766657,2.019335,1.899422,748.704099
177.519,32.895664,32.783316,2.01969,1.898402,748.537696
178.55,32.887646,32.77595,2.026111,1.900199,748.661434
179.582,32.914314,32.783034,2.02813,1.900576,748.250007
180.616,32.900651,32.782622,2.017383,1.901529,748.460744
181.645,32.899526,32.77947,2.017416,1.900953,748.478094
182.676,32.892298,32.764026,2.016606,1.901086,748.589637
183.707,32.900802,32.793475,2.017482,1.899611,748.458413
184.739,32.895413,32.784779,2.014776,1.899101,748.541569
185.773,32.891112,32.778504,2.023505,1.899212,748.607941
186.805,32.901637,32.7875,2.017305,1.897903,748.44553
187.838,32.887231,32.799452,2.026278,1.898058,748.667839
188.868,32.887915,32.777718,2.026211,1.897659,748.657282
189.902,32.91189,32.779667,2.025579,1.898546,748.287373
190.932,32.892915,32.785371,2.016384,1.898192,748.58011
191.963,32.906819,32.782027,2.012991,1.898314,748.365594
192.994,32.881027,32.776101,1.997763,1.894189,748.763617
194.026,32.869131,32.784254,1.881351,1.800579,748.947328
195.058,32.876408,32.777728,1.762311,1.664723,748.834931
196.09,32.889549,32.764502,1.719366,1.609945,748.632057
197.121,32.903289,32.762865,1.706279,1.588766,748.420042
198.151,32.892851,32.767618,1.697106,1.578044,748.581098
199.187,32.914137,32.765255,1.709229,1.575937,748.252732
200.225,32.899406,32.757415,1.75732,1.587181,748.479951
201.275,32.907257,32.755557,1.807163,1.609602,748.358838
202.308,32.914688,32.769081,1.846969,1.647957,748.24424
203.34,32.893566,32.753154,1.877158,1.689849,748.570069
204.371,32.908981,32.769119,1.90198,1.728171,748.33225
205.401,32.90011,32.762229,1.909578,1.757234,748.469083
206.432,32.914575,32.757971,1.916188,1.774388,748.245978
207.464,32.896517,32.779906,1.909722,1.786109,748.524533
