1.031,19.577774,19.604662,1.082463,0.980417,1014.462327
2.059,19.581064,19.601132,1.081421,0.978321,1014.379397
3.091,19.578238,19.600232,1.086578,0.979408,1014.450641
4.123,19.576826,19.593649,1.091314,0.978011,1014.486232
5.155,19.575214,19.596728,1.086034,0.980051,1014.526873
6.188,19.579167,19.59514,1.089861,0.981293,1014.427202
7.218,19.588481,19.606082,1.107995,0.984143,1014.19246
8.247,19.579692,19.59602,1.100519,0.98809,1014.413989
9.279,19.586548,19.596744,1.112243,0.994399,1014.241181
10.313,19.58875,19.60148,1.104468,0.996551,1014.18569
11.343,19.586656,19.60039,1.105965,0.998802,1014.238459
12.374,19.56782,19.592978,1.107085,1.000032,1014.713305
13.406,19.582257,19.595606,1.114771,1.00154,1014.349322
14.438,19.589485,19.602083,1.104945,0.999567,1014.167172
15.469,19.584486,19.608589,1.093343,0.995985,1014.293158
16.502,19.573609,19.61589,1.099898,0.992891,1014.567316
17.535,19.582028,19.60973,1.099455,0.988622,1014.355098
18.569,19.579352,19.609656,1.088807,0.98687,1014.422554
19.599,19.591948,19.602979,1.095273,0.985573,1014.105116
20.631,19.571871,19.609593,1.089129,0.985163,1014.611149
21.662,19.580018,19.612366,1.088907,0.984897,1014.405756
22.694,19.578406,19.61937,1.092789,0.984597,1014.446391
23.729,19.581817,19.600068,1.095717,0.985318,1014.360409
24.761,19.577342,19.606126,1.097869,0.985251,1014.473217
25.793,19.586203,19.611745,1.096149,0.984276,1014.249876
26.823,19.586277,19.617386,1.090859,0.985351,1014.248018
27.856,19.590309,19.612535,1.096482,0.984464,1014.146397
28.888,19.593312,19.601101,1.097924,0.985906,1014.07074
29.921,19.594861,19.603853,1.09229,0.98452,1014.03172
30.952,19.594297,19.613644,1.088685,0.985606,1014.04592
31.986,19.584293,19.61268,1.088985,0.985551,1014.298004
33.021,19.59377,19.590423,1.094142,0.98615,1014.059193
34.053,19.585442,19.607283,1.089839,0.985673,1014.269061
35.082,19.584085,19.607925,1.092234,0.986138,1014.303248
36.115,19.591942,19.605078,1.096072,0.987769,1014.105249
37.146,19.568533,19.602924,1.094075,0.989332,1014.695304
38.181,19.595488,19.60314,1.10337,0.990153,1014.015926
39.213,19.597516,19.614223,1.095606,0.990807,1013.964833
40.245,19.581996,19.606195,1.100331,0.990751,1014.355894
41.279,19.578991,19.596455,1.09392,0.990518,1014.431651
42.312,19.581849,19.609938,1.095761,0.989787,1014.359612
43.345,19.580171,19.601362,1.098811,0.989654,1014.401905
44.379,19.583163,19.59341,1.105388,0.990862,1014.326484
45.409,19.602571,19.597714,1.1049,0.991827,1013.837515
46.438,19.581912,19.62706,1.107152,0.993257,1014.358019
47.47,19.582884,19.602623,1.096582,0.992747,1014.333521
48.5,19.583851,19.609011,1.097247,0.992858,1014.309157
49.532,19.584852,19.597737,1.097835,0.993235,1014.28393
50.564,19.581082,19.599218,1.098046,0.993712,1014.378932
51.596,19.576436,19.598609,1.099066,0.993268,1014.49606
52.626,19.590615,19.608302,1.10571,0.994566,1014.138698
53.658,19.578206,19.608913,1.105333,0.994976,1014.451438
54.69,19.582955,19.609292,1.102305,0.994399,1014.331728
55.721,19.584599,19.603361,1.097991,0.995043,1014.290303
56.753,19.567754,19.597985,1.108106,0.993645,1014.714966
57.784,19.580218,19.586761,1.108405,0.994189,1014.40071
58.816,19.584414,19.591471,1.107152,0.99359,1014.29495
59.846,19.577824,19.591921,1.109137,0.994422,1014.461066
60.879,19.581451,19.596863,1.098523,0.994167,1014.369637
61.912,19.585637,19.589511,1.10561,0.993302,1014.264148
62.943,19.591071,19.587628,1.107274,0.994699,1014.127217
63.975,19.589169,19.591945,1.10835,0.9943,1014.175136
65.007,19.591837,19.596278,1.099011,0.994898,1014.107904
66.039,19.583108,19.587736,1.098589,0.993701,1014.327878
67.073,19.568099,19.596075,1.106442,0.994067,1014.706264
68.104,19.577221,19.585044,1.098323,0.994144,1014.476272
69.136,19.574821,19.610762,1.107107,0.994122,1014.536767
70.168,19.576354,19.614982,1.100098,0.993767,1014.498119
71.199,19.568768,19.613933,1.108904,0.9941,1014.689392
72.23,19.575943,19.603917,1.107385,0.993612,1014.508478
73.263,19.571118,19.593813,1.10856,0.994255,1014.630145
74.294,19.574523,19.607359,1.108283,0.993246,1014.544272
75.327,19.575856,19.601032,1.108205,0.993978,1014.510669
76.359,19.565657,19.589927,1.098301,0.993889,1014.767843
77.389,19.570638,19.589806,1.098601,0.994277,1014.642233
78.422,19.57706,19.598606,1.109392,0.995109,1014.480322
79.455,19.570836,19.603608,1.099044,0.99502,1014.637251
80.489,19.578577,19.597611,1.09839,0.993557,1014.442075
81.518,19.587275,19.606408,1.109559,0.995464,1014.22286
82.553,19.581159,19.599381,1.108693,0.993468,1014.377007
83.582,19.576428,19.599091,1.104368,0.995087,1014.496259
84.613,19.586759,19.59051,1.108516,0.993457,1014.23587
85.644,19.591882,19.577023,1.100386,0.993024,1014.106776
86.674,19.584673,19.588866,1.108716,0.993989,1014.288445
87.704,19.596939,19.573417,1.106642,0.993812,1013.979364
